date,Price,Daily Volume
6-28-2013,$89.42,
6-29-2013,$88.80,
6-30-2013,$89.48,
7-1-2013,$82.87,
7-2-2013,$87.82,
7-3-2013,$77.69,
7-4-2013,$79.13,
7-5-2013,$67.45,
7-6-2013,$66.34,
7-7-2013,$72.11,
7-8-2013,$73.99,
7-9-2013,$74.89,
7-10-2013,$85.01,
7-11-2013,$87.50,
7-12-2013,$90.05,
7-13-2013,$91.59,
7-14-2013,$89.89,
7-15-2013,$93.80,
7-16-2013,$91.78,
7-17-2013,$91.03,
7-18-2013,$84.96,
7-19-2013,$86.24,
7-20-2013,$84.91,
7-21-2013,$85.66,
7-22-2013,$85.65,
7-23-2013,$86.98,
7-24-2013,$88.15,
7-25-2013,$90.17,
7-26-2013,$89.98,
7-27-2013,$88.17,
7-28-2013,$92.75,
7-29-2013,$93.30,
7-30-2013,$96.66,
7-31-2013,$98.02,
8-1-2013,$96.57,
8-2-2013,$96.07,
8-3-2013,$95.51,
8-4-2013,$96.37,
8-5-2013,$97.53,
8-6-2013,$97.67,
8-7-2013,$97.05,
8-8-2013,$94.26,
8-9-2013,$92.47,
8-10-2013,$93.29,
8-11-2013,$94.27,
8-12-2013,$95.45,
8-13-2013,$97.76,
8-14-2013,$99.12,
8-15-2013,$98.11,
8-16-2013,$98.29,
8-17-2013,$99.63,
8-18-2013,$99.18,
8-19-2013,$102.78,
8-20-2013,$104.50,
8-21-2013,$110.80,
8-22-2013,$109.52,
8-23-2013,$107.70,
8-24-2013,$108.88,
8-25-2013,$113.08,
8-26-2013,$112.12,
8-27-2013,$117.76,
8-28-2013,$118.32,
8-29-2013,$118.84,
8-30-2013,$124.89,
8-31-2013,$128.38,
9-1-2013,$130.54,
9-2-2013,$129.57,
9-3-2013,$129.18,
9-4-2013,$122.53,
9-5-2013,$122.37,
9-6-2013,$117.86,
9-7-2013,$119.81,
9-8-2013,$118.06,
9-9-2013,$121.26,
9-10-2013,$122.22,
9-11-2013,$127.09,
9-12-2013,$126.78,
9-13-2013,$127.41,
9-14-2013,$124.35,
9-15-2013,$125.08,
9-16-2013,$126.20,
9-17-2013,$126.90,
9-18-2013,$126.90,
9-19-2013,$124.18,
9-20-2013,$122.92,
9-21-2013,$123.51,
9-22-2013,$123.12,
9-23-2013,$122.87,
9-24-2013,$123.80,
9-25-2013,$123.61,
9-26-2013,$124.69,
9-27-2013,$126.61,
9-28-2013,$126.80,
9-29-2013,$127.11,
9-30-2013,$126.09,
10-1-2013,$127.58,
10-2-2013,$104.11,
10-3-2013,$117.58,
10-4-2013,$121.93,
10-5-2013,$121.39,
10-6-2013,$122.48,
10-7-2013,$123.91,
10-8-2013,$124.77,
10-9-2013,$125.93,
10-10-2013,$126.70,
10-11-2013,$127.26,
10-12-2013,$127.85,
10-13-2013,$132.42,
10-14-2013,$135.34,
10-15-2013,$141.49,
10-16-2013,$138.33,
10-17-2013,$143.75,
10-18-2013,$152.78,
10-19-2013,$165.77,
10-20-2013,$166.50,
10-21-2013,$179.91,
10-22-2013,$190.40,
10-23-2013,$204.60,
10-24-2013,$194.41,
10-25-2013,$185.64,
10-26-2013,$179.81,
10-27-2013,$194.55,
10-28-2013,$196.27,
10-29-2013,$204.43,
10-30-2013,$197.90,
10-31-2013,$203.28,
11-1-2013,$203.04,
11-2-2013,$204.79,
11-3-2013,$210.28,
11-4-2013,$228.79,
11-5-2013,$243.64,
11-6-2013,$263.21,
11-7-2013,$290.12,
11-8-2013,$333.75,
11-9-2013,$331.05,
11-10-2013,$327.56,
11-11-2013,$342.70,
11-12-2013,$354.65,
11-13-2013,$394.50,
11-14-2013,$416.71,
11-15-2013,$408.40,
11-16-2013,$435.80,
11-17-2013,$485.34,
11-18-2013,$657.78,
11-19-2013,$546.88,
11-20-2013,$595.34,
11-21-2013,$720.76,
11-22-2013,$802.92,
11-23-2013,$834.30,
11-24-2013,$807.17,
11-25-2013,$816.24,
11-26-2013,$916.10,
11-27-2013,$962.91,
11-28-2013,"$1,007.39",
11-29-2013,"$1,128.73",
11-30-2013,"$1,119.30",
12-1-2013,$964.49,
12-2-2013,"$1,040.81",
12-3-2013,"$1,053.62",
12-4-2013,"$1,134.93",
12-5-2013,"$1,027.41",
12-6-2013,$824.58,
12-7-2013,$703.75,
12-8-2013,$783.57,
12-9-2013,$896.08,
12-10-2013,$977.17,
12-11-2013,$875.46,
12-12-2013,$873.32,
12-13-2013,$879.16,
12-14-2013,$852.86,
12-15-2013,$864.06,
12-16-2013,$677.89,
12-17-2013,$682.63,
12-18-2013,$526.12,
12-19-2013,$685.53,
12-20-2013,$600.22,
12-21-2013,$597.03,
12-22-2013,$615.01,
12-23-2013,$657.93,
12-24-2013,$650.66,
12-25-2013,$678.29,
12-26-2013,$750.00,
12-27-2013,$722.57,
12-28-2013,$715.85,
12-29-2013,$727.27,
12-30-2013,$735.74,
12-31-2013,$729.56,
1-1-2014,$752.40,
1-2-2014,$784.95,
1-3-2014,$807.22,
1-4-2014,$828.60,
1-5-2014,$902.49,
1-6-2014,$914.46,
1-7-2014,$803.35,
1-8-2014,$820.69,
1-9-2014,$831.33,
1-10-2014,$853.30,
1-11-2014,$889.56,
1-12-2014,$845.19,
1-13-2014,$822.88,
1-14-2014,$815.29,
1-15-2014,$841.09,
1-16-2014,$815.85,
1-17-2014,$792.83,
1-18-2014,$809.78,
1-19-2014,$838.43,
1-20-2014,$828.89,
1-21-2014,$823.82,
1-22-2014,$818.98,
1-23-2014,$810.92,
1-24-2014,$781.04,
1-25-2014,$804.40,
1-26-2014,$814.50,
1-27-2014,$742.70,
1-28-2014,$790.18,
1-29-2014,$793.38,
1-30-2014,$799.47,
1-31-2014,$803.24,
2-1-2014,$813.22,
2-2-2014,$814.49,
2-3-2014,$807.00,
2-4-2014,$800.08,
2-5-2014,$784.47,
2-6-2014,$763.57,
2-7-2014,$711.57,
2-8-2014,$677.68,
2-9-2014,$687.41,
2-10-2014,$685.46,
2-11-2014,$671.90,
2-12-2014,$653.77,
2-13-2014,$612.92,
2-14-2014,$668.79,
2-15-2014,$654.38,
2-16-2014,$623.25,
2-17-2014,$631.33,
2-18-2014,$627.27,
2-19-2014,$623.54,
2-20-2014,$563.77,
2-21-2014,$580.32,
2-22-2014,$607.12,
2-23-2014,$610.08,
2-24-2014,$542.27,
2-25-2014,$533.71,
2-26-2014,$587.58,
2-27-2014,$585.39,
2-28-2014,$551.29,
3-1-2014,$567.53,
3-2-2014,$558.53,
3-3-2014,$676.51,
3-4-2014,$674.51,
3-5-2014,$670.34,
3-6-2014,$667.71,
3-7-2014,$631.77,
3-8-2014,$621.52,
3-9-2014,$640.58,
3-10-2014,$628.15,
3-11-2014,$633.73,
3-12-2014,$634.65,
3-13-2014,$643.43,
3-14-2014,$628.31,
3-15-2014,$636.22,
3-16-2014,$634.17,
3-17-2014,$622.76,
3-18-2014,$614.31,
3-19-2014,$610.51,
3-20-2014,$586.61,
3-21-2014,$569.69,
3-22-2014,$564.70,
3-23-2014,$558.96,
3-24-2014,$585.02,
3-25-2014,$583.77,
3-26-2014,$579.24,
3-27-2014,$483.16,
3-28-2014,$498.66,
3-29-2014,$489.52,
3-30-2014,$458.97,
3-31-2014,$455.36,
4-1-2014,$479.01,
4-2-2014,$439.01,
4-3-2014,$449.44,
4-4-2014,$449.72,
4-5-2014,$461.68,
4-6-2014,$458.63,
4-7-2014,$448.66,
4-8-2014,$452.80,
4-9-2014,$442.84,
4-10-2014,$366.91,
4-11-2014,$421.94,
4-12-2014,$424.27,
4-13-2014,$416.36,
4-14-2014,$461.11,
4-15-2014,$521.62,
4-16-2014,$531.48,
4-17-2014,$499.84,
4-18-2014,$483.02,
4-19-2014,$504.37,
4-20-2014,$501.56,
4-21-2014,$498.08,
4-22-2014,$489.50,
4-23-2014,$490.63,
4-24-2014,$503.29,
4-25-2014,$466.43,
4-26-2014,$459.23,
4-27-2014,$438.71,
4-28-2014,$441.55,
4-29-2014,$447.71,
4-30-2014,$448.88,
5-1-2014,$460.19,
5-2-2014,$452.24,
5-3-2014,$438.98,
5-4-2014,$436.68,
5-5-2014,$432.34,
5-6-2014,$430.13,
5-7-2014,$442.18,
5-8-2014,$440.40,
5-9-2014,$452.70,
5-10-2014,$456.76,
5-11-2014,$439.11,
5-12-2014,$441.28,
5-13-2014,$439.01,
5-14-2014,$444.85,
5-15-2014,$446.96,
5-16-2014,$448.74,
5-17-2014,$449.22,
5-18-2014,$446.96,
5-19-2014,$447.40,
5-20-2014,$490.34,
5-21-2014,$493.93,
5-22-2014,$526.81,
5-23-2014,$523.70,
5-24-2014,$527.69,
5-25-2014,$573.31,
5-26-2014,$584.85,
5-27-2014,$573.93,
5-28-2014,$579.19,
5-29-2014,$570.35,
5-30-2014,$620.85,
5-31-2014,$627.89,
6-1-2014,$630.07,
6-2-2014,$663.51,
6-3-2014,$672.39,
6-4-2014,$643.89,
6-5-2014,$661.50,
6-6-2014,$650.13,
6-7-2014,$656.80,
6-8-2014,$657.82,
6-9-2014,$648.34,
6-10-2014,$650.94,
6-11-2014,$631.49,
6-12-2014,$591.98,
6-13-2014,$597.04,
6-14-2014,$575.56,
6-15-2014,$589.72,
6-16-2014,$590.57,
6-17-2014,$609.08,
6-18-2014,$607.63,
6-19-2014,$595.75,
6-20-2014,$591.53,
6-21-2014,$592.76,
6-22-2014,$599.63,
6-23-2014,$589.55,
6-24-2014,$579.97,
6-25-2014,$562.24,
6-26-2014,$580.75,
6-27-2014,$600.64,
6-28-2014,$594.39,
6-29-2014,$600.84,
6-30-2014,$638.95,
7-1-2014,$642.96,
7-2-2014,$651.30,
7-3-2014,$646.41,
7-4-2014,$630.64,
7-5-2014,$630.47,
7-6-2014,$634.67,
7-7-2014,$622.85,
7-8-2014,$624.89,
7-9-2014,$621.94,
7-10-2014,$616.52,
7-11-2014,$634.49,
7-12-2014,$636.92,
7-13-2014,$629.88,
7-14-2014,$619.20,
7-15-2014,$621.93,
7-16-2014,$616.35,
7-17-2014,$624.26,
7-18-2014,$630.75,
7-19-2014,$629.17,
7-20-2014,$625.25,
7-21-2014,$621.31,
7-22-2014,$619.82,
7-23-2014,$619.77,
7-24-2014,$602.88,
7-25-2014,$601.58,
7-26-2014,$594.70,
7-27-2014,$591.58,
7-28-2014,$587.49,
7-29-2014,$584.11,
7-30-2014,$562.91,
7-31-2014,$581.98,
8-1-2014,$596.51,
8-2-2014,$589.76,
8-3-2014,$586.75,
8-4-2014,$587.61,
8-5-2014,$581.88,
8-6-2014,$582.25,
8-7-2014,$586.05,
8-8-2014,$589.02,
8-9-2014,$588.98,
8-10-2014,$589.37,
8-11-2014,$573.44,
8-12-2014,$568.31,
8-13-2014,$548.37,
8-14-2014,$505.11,
8-15-2014,$500.32,
8-16-2014,$521.75,
8-17-2014,$497.76,
8-18-2014,$468.96,
8-19-2014,$486.79,
8-20-2014,$515.12,
8-21-2014,$519.31,
8-22-2014,$516.16,
8-23-2014,$497.13,
8-24-2014,$508.43,
8-25-2014,$501.61,
8-26-2014,$511.85,
8-27-2014,$510.16,
8-28-2014,$506.29,
8-29-2014,$508.87,
8-30-2014,$501.28,
8-31-2014,$478.51,
9-1-2014,$474.54,
9-2-2014,$474.43,
9-3-2014,$473.96,
9-4-2014,$489.56,
9-5-2014,$478.75,
9-6-2014,$480.64,
9-7-2014,$478.37,
9-8-2014,$468.98,
9-9-2014,$473.51,
9-10-2014,$477.78,
9-11-2014,$477.27,
9-12-2014,$474.00,
9-13-2014,$477.96,
9-14-2014,$475.65,
9-15-2014,$472.66,
9-16-2014,$464.18,
9-17-2014,$456.34,"$21,056,800"
9-18-2014,$426.88,"$34,483,200"
9-19-2014,$393.89,"$37,919,700"
9-20-2014,$411.04,"$36,863,600"
9-21-2014,$400.40,"$26,580,100"
9-22-2014,$400.88,"$24,127,600"
9-23-2014,$438.49,"$45,099,500"
9-24-2014,$423.70,"$30,627,700"
9-25-2014,$409.54,"$26,814,400"
9-26-2014,$405.30,"$21,460,800"
9-27-2014,$400.60,"$15,029,300"
9-28-2014,$375.55,"$23,613,300"
9-29-2014,$373.06,"$32,497,700"
9-30-2014,$389.26,"$34,707,300"
10-1-2014,$382.91,"$26,229,400"
10-2-2014,$372.53,"$21,777,700"
10-3-2014,$357.67,"$30,901,200"
10-4-2014,$328.83,"$47,236,500"
10-5-2014,$322.83,"$83,308,096"
10-6-2014,$326.80,"$79,011,800"
10-7-2014,$333.57,"$49,199,900"
10-8-2014,$354.41,"$54,736,300"
10-9-2014,$361.72,"$83,641,104"
10-10-2014,$358.89,"$43,665,700"
10-11-2014,$361.91,"$13,345,200"
10-12-2014,$377.87,"$17,552,800"
10-13-2014,$391.99,"$35,221,400"
10-14-2014,$400.88,"$38,491,500"
10-15-2014,$394.63,"$25,267,100"
10-16-2014,$382.32,"$26,990,000"
10-17-2014,$382.20,"$13,600,700"
10-18-2014,$391.29,"$11,416,800"
10-19-2014,$388.68,"$5,914,570"
10-20-2014,$381.19,"$16,419,000"
10-21-2014,$385.20,"$14,188,900"
10-22-2014,$380.78,"$11,641,300"
10-23-2014,$357.34,"$26,456,900"
10-24-2014,$357.49,"$15,585,700"
10-25-2014,$345.81,"$18,127,500"
10-26-2014,$353.08,"$11,272,500"
10-27-2014,$350.02,"$13,033,000"
10-28-2014,$354.65,"$7,845,880"
10-29-2014,$333.60,"$18,192,700"
10-30-2014,$344.61,"$30,177,900"
10-31-2014,$337.18,"$12,545,400"
11-1-2014,$324.37,"$16,677,200"
11-2-2014,$324.25,"$8,603,620"
11-3-2014,$325.36,"$12,948,500"
11-4-2014,$329.66,"$15,655,500"
11-5-2014,$338.81,"$19,817,200"
11-6-2014,$349.69,"$18,797,000"
11-7-2014,$342.13,"$16,834,200"
11-8-2014,$345.72,"$8,535,470"
11-9-2014,$363.61,"$24,205,600"
11-10-2014,$365.50,"$30,450,100"
11-11-2014,$367.83,"$15,838,900"
11-12-2014,$422.59,"$45,783,200"
11-13-2014,$421.91,"$58,945,000"
11-14-2014,$398.39,"$29,589,200"
11-15-2014,$377.99,"$15,727,500"
11-16-2014,$390.21,"$11,905,600"
11-17-2014,$387.50,"$41,518,800"
11-18-2014,$373.86,"$32,222,500"
11-19-2014,$377.61,"$18,931,800"
11-20-2014,$356.18,"$25,233,200"
11-21-2014,$350.75,"$29,850,100"
11-22-2014,$352.46,"$15,273,000"
11-23-2014,$367.77,"$15,151,600"
11-24-2014,$376.99,"$30,930,100"
11-25-2014,$376.76,"$25,442,200"
11-26-2014,$367.53,"$18,601,700"
11-27-2014,$369.53,"$8,748,030"
11-28-2014,$377.90,"$22,946,500"
11-29-2014,$376.08,"$15,375,600"
11-30-2014,$378.69,"$9,194,440"
12-1-2014,$379.11,"$11,763,000"
12-2-2014,$382.95,"$12,364,100"
12-3-2014,$375.92,"$13,340,100"
12-4-2014,$368.85,"$14,529,600"
12-5-2014,$378.43,"$15,181,800"
12-6-2014,$375.14,"$7,009,320"
12-7-2014,$376.64,"$6,491,650"
12-8-2014,$363.22,"$18,898,700"
12-9-2014,$351.11,"$32,915,500"
12-10-2014,$347.88,"$16,427,700"
12-11-2014,$348.59,"$32,431,300"
12-12-2014,$353.19,"$16,989,800"
12-13-2014,$349.24,"$11,675,900"
12-14-2014,$356.08,"$12,415,200"
12-15-2014,$347.10,"$17,264,200"
12-16-2014,$328.61,"$30,864,900"
12-17-2014,$320.30,"$37,567,900"
12-18-2014,$313.51,"$39,173,000"
12-19-2014,$318.24,"$23,823,100"
12-20-2014,$330.07,"$20,856,700"
12-21-2014,$320.99,"$15,207,600"
12-22-2014,$331.84,"$22,315,100"
12-23-2014,$336.08,"$16,574,200"
12-24-2014,$323.03,"$15,092,300"
12-25-2014,$319.00,"$9,883,640"
12-26-2014,$329.21,"$16,410,500"
12-27-2014,$315.97,"$15,185,200"
12-28-2014,$317.01,"$11,676,600"
12-29-2014,$313.07,"$12,302,500"
12-30-2014,$310.44,"$12,528,300"
12-31-2014,$320.66,"$13,942,900"
1-1-2015,$314.78,"$8,036,550"
1-2-2015,$315.94,"$7,860,650"
1-3-2015,$285.65,"$33,054,400"
1-4-2015,$263.33,"$55,629,100"
1-5-2015,$275.00,"$43,962,800"
1-6-2015,$287.55,"$23,245,700"
1-7-2015,$297.54,"$24,866,800"
1-8-2015,$284.34,"$19,982,500"
1-9-2015,$292.50,"$18,718,600"
1-10-2015,$276.23,"$15,264,300"
1-11-2015,$268.76,"$18,200,800"
1-12-2015,$268.62,"$18,880,300"
1-13-2015,$224.11,"$72,843,904"
1-14-2015,$175.64,"$97,638,704"
1-15-2015,$212.34,"$81,773,504"
1-16-2015,$207.60,"$38,421,000"
1-17-2015,$199.82,"$23,469,700"
1-18-2015,$211.13,"$30,085,100"
1-19-2015,$216.89,"$18,658,300"
1-20-2015,$211.92,"$24,051,100"
1-21-2015,$227.90,"$29,924,600"
1-22-2015,$233.65,"$33,544,600"
1-23-2015,$233.13,"$24,621,700"
1-24-2015,$249.08,"$24,782,500"
1-25-2015,$254.52,"$33,582,700"
1-26-2015,$273.95,"$106,794,000"
1-27-2015,$264.75,"$44,399,000"
1-28-2015,$235.74,"$44,352,200"
1-29-2015,$233.96,"$32,213,400"
1-30-2015,$228.90,"$26,605,200"
1-31-2015,$217.33,"$23,348,200"
2-1-2015,$227.11,"$29,128,500"
2-2-2015,$240.09,"$30,612,100"
2-3-2015,$227.78,"$40,783,700"
2-4-2015,$226.78,"$26,594,300"
2-5-2015,$217.01,"$22,516,400"
2-6-2015,$222.72,"$24,435,300"
2-7-2015,$228.65,"$21,604,200"
2-8-2015,$224.04,"$17,145,200"
2-9-2015,$220.77,"$27,791,300"
2-10-2015,$220.89,"$21,115,100"
2-11-2015,$219.50,"$17,201,900"
2-12-2015,$222.58,"$15,206,200"
2-13-2015,$236.56,"$42,744,400"
2-14-2015,$257.63,"$49,732,500"
2-15-2015,$234.45,"$56,552,400"
2-16-2015,$235.09,"$28,153,700"
2-17-2015,$243.91,"$27,363,100"
2-18-2015,$236.00,"$25,200,800"
2-19-2015,$241.87,"$18,270,500"
2-20-2015,$245.53,"$23,876,700"
2-21-2015,$245.60,"$12,284,200"
2-22-2015,$236.69,"$19,527,000"
2-23-2015,$239.07,"$16,400,000"
2-24-2015,$239.87,"$14,200,400"
2-25-2015,$238.24,"$11,496,200"
2-26-2015,$237.04,"$13,619,400"
2-27-2015,$255.12,"$44,013,900"
2-28-2015,$254.95,"$13,949,300"
3-1-2015,$260.65,"$25,213,700"
3-2-2015,$276.32,"$40,465,700"
3-3-2015,$282.71,"$50,461,300"
3-4-2015,$273.45,"$41,383,000"
3-5-2015,$276.27,"$41,302,400"
3-6-2015,$273.32,"$28,918,900"
3-7-2015,$276.40,"$17,825,900"
3-8-2015,$275.34,"$22,067,900"
3-9-2015,$290.13,"$59,178,200"
3-10-2015,$292.32,"$67,770,800"
3-11-2015,$296.69,"$33,963,900"
3-12-2015,$295.80,"$32,585,200"
3-13-2015,$285.91,"$31,421,500"
3-14-2015,$283.61,"$22,612,300"
3-15-2015,$287.27,"$11,970,100"
3-16-2015,$291.39,"$21,516,100"
3-17-2015,$285.25,"$21,497,200"
3-18-2015,$257.29,"$57,008,000"
3-19-2015,$262.09,"$52,732,000"
3-20-2015,$262.97,"$18,456,700"
3-21-2015,$261.18,"$17,130,100"
3-22-2015,$268.90,"$18,438,100"
3-23-2015,$266.78,"$22,811,900"
3-24-2015,$246.84,"$40,073,700"
3-25-2015,$246.72,"$35,866,900"
3-26-2015,$249.53,"$25,730,000"
3-27-2015,$247.38,"$17,274,900"
3-28-2015,$253.23,"$16,040,900"
3-29-2015,$242.97,"$21,699,400"
3-30-2015,$248.34,"$23,009,600"
3-31-2015,$244.71,"$22,672,000"
4-1-2015,$247.19,"$22,877,200"
4-2-2015,$253.63,"$26,272,600"
4-3-2015,$254.83,"$23,146,600"
4-4-2015,$253.95,"$12,493,500"
4-5-2015,$261.11,"$19,649,200"
4-6-2015,$256.37,"$20,034,200"
4-7-2015,$254.83,"$18,467,400"
4-8-2015,$245.83,"$30,086,400"
4-9-2015,$243.86,"$21,643,500"
4-10-2015,$235.87,"$28,882,000"
4-11-2015,$237.41,"$16,365,200"
4-12-2015,$237.14,"$12,387,900"
4-13-2015,$225.51,"$31,181,800"
4-14-2015,$219.76,"$31,719,000"
4-15-2015,$223.31,"$22,562,000"
4-16-2015,$228.49,"$24,805,400"
4-17-2015,$222.79,"$20,429,800"
4-18-2015,$223.40,"$12,939,000"
4-19-2015,$223.28,"$15,021,500"
4-20-2015,$224.89,"$18,364,700"
4-21-2015,$234.94,"$24,978,000"
4-22-2015,$233.82,"$23,847,900"
4-23-2015,$235.93,"$17,036,000"
4-24-2015,$231.46,"$21,448,700"
4-25-2015,$226.45,"$13,957,200"
4-26-2015,$220.50,"$28,943,700"
4-27-2015,$227.33,"$38,574,000"
4-28-2015,$225.55,"$21,469,200"
4-29-2015,$225.67,"$18,936,500"
4-30-2015,$236.33,"$33,818,600"
5-1-2015,$232.75,"$18,815,300"
5-2-2015,$235.54,"$12,535,500"
5-3-2015,$240.46,"$18,494,100"
5-4-2015,$238.98,"$21,223,400"
5-5-2015,$236.02,"$23,929,100"
5-6-2015,$229.48,"$29,587,200"
5-7-2015,$237.13,"$29,064,400"
5-8-2015,$244.38,"$27,445,500"
5-9-2015,$242.71,"$19,790,500"
5-10-2015,$240.73,"$15,019,100"
5-11-2015,$242.25,"$20,892,300"
5-12-2015,$242.21,"$19,282,600"
5-13-2015,$236.55,"$27,180,100"
5-14-2015,$236.95,"$24,413,700"
5-15-2015,$237.48,"$16,329,400"
5-16-2015,$235.81,"$11,089,700"
5-17-2015,$236.96,"$11,134,300"
5-18-2015,$232.88,"$16,780,300"
5-19-2015,$231.97,"$14,241,900"
5-20-2015,$234.19,"$15,499,400"
5-21-2015,$235.55,"$15,108,900"
5-22-2015,$240.32,"$27,003,000"
5-23-2015,$238.96,"$14,605,000"
5-24-2015,$240.71,"$11,508,000"
5-25-2015,$237.00,"$14,423,900"
5-26-2015,$236.80,"$16,425,000"
5-27-2015,$237.20,"$18,837,000"
5-28-2015,$236.96,"$13,829,600"
5-29-2015,$236.65,"$14,805,000"
5-30-2015,$232.79,"$14,098,600"
5-31-2015,$229.45,"$14,730,800"
6-1-2015,$223.28,"$26,090,500"
6-2-2015,$225.32,"$20,459,000"
6-3-2015,$225.21,"$17,752,400"
6-4-2015,$223.54,"$14,728,100"
6-5-2015,$224.73,"$18,056,500"
6-6-2015,$225.16,"$11,131,500"
6-7-2015,$223.41,"$13,318,400"
6-8-2015,$228.77,"$23,378,400"
6-9-2015,$229.37,"$28,353,100"
6-10-2015,$228.59,"$15,904,800"
6-11-2015,$229.58,"$14,416,000"
6-12-2015,$229.81,"$14,017,700"
6-13-2015,$233.02,"$13,305,300"
6-14-2015,$232.51,"$12,165,900"
6-15-2015,$236.79,"$19,912,100"
6-16-2015,$251.43,"$41,612,000"
6-17-2015,$247.97,"$43,858,400"
6-18-2015,$249.01,"$30,980,200"
6-19-2015,$244.80,"$23,965,300"
6-20-2015,$245.58,"$20,608,100"
6-21-2015,$244.30,"$10,600,900"
6-22-2015,$247.02,"$17,692,500"
6-23-2015,$244.18,"$15,108,700"
6-24-2015,$240.45,"$17,344,900"
6-25-2015,$242.35,"$16,133,100"
6-26-2015,$242.97,"$13,983,500"
6-27-2015,$251.53,"$20,488,600"
6-28-2015,$249.06,"$15,137,600"
6-29-2015,$256.65,"$34,742,900"
6-30-2015,$263.85,"$44,533,800"
7-1-2015,$258.04,"$27,029,800"
7-2-2015,$254.75,"$21,551,900"
7-3-2015,$256.09,"$19,033,800"
7-4-2015,$260.51,"$15,620,400"
7-5-2015,$271.30,"$44,156,100"
7-6-2015,$269.14,"$49,154,800"
7-7-2015,$266.47,"$28,857,600"
7-8-2015,$270.58,"$36,980,200"
7-9-2015,$269.68,"$40,301,200"
7-10-2015,$285.56,"$100,390,000"
7-11-2015,$293.92,"$41,109,900"
7-12-2015,$311.48,"$56,405,000"
7-13-2015,$292.65,"$62,053,900"
7-14-2015,$287.74,"$28,727,200"
7-15-2015,$285.92,"$27,486,600"
7-16-2015,$278.53,"$49,482,600"
7-17-2015,$280.06,"$27,591,400"
7-18-2015,$277.35,"$25,187,100"
7-19-2015,$275.28,"$15,332,500"
7-20-2015,$279.11,"$22,711,400"
7-21-2015,$276.65,"$22,930,700"
7-22-2015,$277.76,"$19,389,800"
7-23-2015,$276.81,"$18,531,300"
7-24-2015,$289.31,"$37,199,400"
7-25-2015,$289.51,"$20,662,200"
7-26-2015,$293.31,"$16,032,300"
7-27-2015,$294.43,"$30,592,000"
7-28-2015,$295.41,"$25,453,600"
7-29-2015,$289.86,"$24,672,600"
7-30-2015,$288.24,"$21,635,800"
7-31-2015,$284.60,"$23,629,100"
8-1-2015,$281.67,"$18,995,000"
8-2-2015,$282.42,"$17,722,200"
8-3-2015,$282.19,"$21,474,100"
8-4-2015,$285.29,"$21,908,700"
8-5-2015,$282.34,"$20,128,000"
8-6-2015,$279.00,"$18,792,100"
8-7-2015,$279.49,"$42,484,800"
8-8-2015,$261.45,"$58,533,000"
8-9-2015,$266.34,"$23,789,600"
8-10-2015,$264.93,"$20,979,400"
8-11-2015,$271.42,"$25,433,900"
8-12-2015,$268.14,"$26,815,400"
8-13-2015,$264.69,"$27,685,500"
8-14-2015,$266.36,"$27,091,200"
8-15-2015,$261.94,"$19,321,100"
8-16-2015,$258.93,"$29,717,000"
8-17-2015,$258.01,"$21,617,900"
8-18-2015,$217.89,"$42,147,200"
8-19-2015,$227.22,"$60,869,200"
8-20-2015,$235.52,"$32,275,000"
8-21-2015,$232.80,"$23,173,800"
8-22-2015,$230.64,"$23,205,900"
8-23-2015,$228.67,"$18,406,600"
8-24-2015,$211.96,"$59,220,700"
8-25-2015,$222.66,"$61,089,200"
8-26-2015,$226.12,"$31,808,000"
8-27-2015,$224.94,"$21,905,400"
8-28-2015,$232.17,"$31,336,600"
8-29-2015,$229.83,"$17,142,500"
8-30-2015,$229.02,"$19,412,600"
8-31-2015,$230.69,"$20,710,700"
9-1-2015,$227.96,"$20,575,200"
9-2-2015,$229.50,"$18,760,400"
9-3-2015,$227.11,"$17,482,000"
9-4-2015,$231.18,"$20,962,400"
9-5-2015,$235.90,"$20,671,400"
9-6-2015,$240.81,"$25,473,700"
9-7-2015,$240.63,"$21,192,200"
9-8-2015,$244.17,"$26,879,200"
9-9-2015,$238.72,"$23,635,700"
9-10-2015,$238.75,"$21,215,500"
9-11-2015,$240.85,"$19,224,700"
9-12-2015,$236.35,"$17,962,600"
9-13-2015,$230.55,"$18,478,800"
9-14-2015,$230.95,"$20,997,800"
9-15-2015,$230.40,"$19,177,800"
9-16-2015,$229.04,"$20,144,200"
9-17-2015,$233.20,"$18,935,400"
9-18-2015,$233.18,"$20,242,200"
9-19-2015,$232.24,"$12,712,600"
9-20-2015,$231.36,"$14,444,700"
9-21-2015,$226.77,"$19,678,800"
9-22-2015,$230.63,"$25,009,300"
9-23-2015,$230.13,"$17,254,100"
9-24-2015,$234.32,"$25,097,800"
9-25-2015,$235.54,"$22,363,600"
9-26-2015,$234.59,"$13,724,100"
9-27-2015,$233.24,"$14,179,900"
9-28-2015,$240.02,"$24,713,000"
9-29-2015,$237.34,"$22,691,300"
9-30-2015,$236.74,"$19,743,500"
10-1-2015,$238.23,"$20,488,800"
10-2-2015,$237.94,"$19,677,900"
10-3-2015,$239.74,"$16,482,700"
10-4-2015,$239.52,"$12,999,000"
10-5-2015,$240.96,"$23,335,900"
10-6-2015,$246.94,"$27,535,100"
10-7-2015,$243.73,"$22,999,200"
10-8-2015,$243.03,"$18,515,300"
10-9-2015,$244.45,"$17,353,100"
10-10-2015,$245.96,"$15,912,700"
