date,btc_price,simple_investment,simple_btc,simple_value,simple_profit_pct,optimum_action,optimum_investment,optimum_btc,optimum_value,optimum_profit_pct,optimum_notes
2023-11-20,37516.05,250.0,0.9571637573174235,35909.00337770833,46.56736072534012,SELL,-783.0642513817679,2.3772792874511177,89186.12861198052,59.39957635809379,Excel: Sold $783 worth (0.020873 BTC)
2023-11-27,37229.25,250.0,0.9638789073674514,35884.48881210969,44.98783358428157,SELL,-764.0051549109232,2.3567576504342314,87740.3197574286,58.986459730619764,Excel: Sold $764 worth (0.020522 BTC)
2023-12-04,41910.3,250.0,0.9698440281134255,40646.4541714421,62.58581668576839,SELL,-1132.0917500343073,2.329745394496328,97640.32840695947,80.63078157934464,Excel: Sold $1132 worth (0.027012 BTC)
2023-12-11,41209.89,250.0,0.9759105330228053,40217.16571571117,59.275903824598686,SELL,-796.2279933189951,2.3104241103745067,95212.32344188128,78.77236768361345,Excel: Sold $796 worth (0.019321 BTC)
2023-12-18,42635.73,250.0,0.981774159610177,41858.657990116415,64.15159996124085,SELL,-817.4272731624778,2.291251757205874,97689.1912822552,86.2820663911864,Excel: Sold $817 worth (0.019172 BTC)
2023-12-25,43623.75,250.0,0.9875049828429344,43078.670495294464,67.29580774871636,SELL,-814.6696134211588,2.272576847015412,99138.32422998858,92.02852381171628,Excel: Sold $815 worth (0.018675 BTC)
2024-01-01,44049.47,250.0,0.9931804200275361,43749.071116590356,68.26565814073213,SELL,-806.703862776522,2.254263258616357,99299.10178252347,95.39309158800793,Excel: Sold $807 worth (0.018314 BTC)
2024-01-08,46981.32,250.0,0.998501683883043,46910.92713104808,78.70829383256412,SELL,-1116.962690306836,2.2304886458488395,104791.300826991,110.83408092304414,Excel: Sold $1117 worth (0.023775 BTC)
2024-01-15,42528.92,250.0,1.0043800367779672,42715.19823372722,61.18942729708385,BUY,495.74383623885024,2.2421452747084216,95356.01701645249,89.95619307475233,"Excel: InvMult=0.983, BS=0, Amount=$496"
2024-01-22,39577.1,250.0,1.0106968209789318,40000.44915356528,49.534389359122535,BUY,513.3910849654446,2.255117197486125,89250.99883662812,75.99462869927171,"Excel: InvMult=1.054, BS=0, Amount=$513"
2024-01-29,43218.35,250.0,1.016481400908522,43930.64895295481,62.70610723316597,BUY,491.62212736446895,2.2664925074497044,97954.06645933894,91.3017228794261,"Excel: InvMult=0.966, BS=0, Amount=$492"
2024-02-05,42619.27,250.0,1.0223472920887322,43571.69527529854,59.896129450636835,BUY,495.20368510414426,2.2781117511651443,97091.45981308009,87.80081582865935,"Excel: InvMult=0.981, BS=0, Amount=$495"
2024-02-12,49989.8,250.0,1.0273483122968547,51356.93666205731,86.75249695293569,SELL,-677.222276090135,2.2645645420126743,113205.12854230519,121.87536423213352,Excel: Sold $677 worth (0.013547 BTC)
2024-02-19,51804.81,250.0,1.032174119012486,53471.58412235922,92.69039323372692,SELL,-619.7337759751831,2.252601680340656,116695.60205572842,131.52873036573624,Excel: Sold $620 worth (0.011963 BTC)
2024-02-26,54551.83,250.0,1.0367569166931505,56556.98707076891,101.9892395384604,SELL,-907.8532536829401,2.235959649199209,121975.69066997488,146.44362143321743,Excel: Sold $908 worth (0.016642 BTC)
2024-03-04,68091.84,250.0,1.040428428580625,70844.68609036334,150.77764987739232,SELL,-1390.1166380315858,2.2155443301531736,150860.49004169708,213.611612415046,Excel: Sold $1390 worth (0.020415 BTC)
2024-03-11,72198.09,250.0,1.0438911240619042,75366.94532522252,164.44542219376325,SELL,-1273.0746348778657,2.1979112510110816,158684.99431251065,238.84483793479822,Excel: Sold $1273 worth (0.017633 BTC)
2024-03-18,67770.89,250.0,1.0475800235289172,70995.43054077566,146.94062796791533,SELL,-732.8029311877086,2.1870983056419457,148221.59869084667,221.53331125423134,Excel: Sold $733 worth (0.010813 BTC)
2024-03-25,70042.02,250.0,1.0511493095089617,73624.62095961289,153.87800330900996,SELL,-732.4778771629304,2.176640613571344,152456.30538857635,236.05935168061882,Excel: Sold $732 worth (0.010458 BTC)
2024-04-01,69791.63,250.0,1.054731400943135,73611.42368400493,151.662986953863,SELL,-716.1742896168568,2.166379006418497,151195.12205572738,238.62507332775843,Excel: Sold $716 worth (0.010262 BTC)
2024-04-08,71712.8,250.0,1.0582175289425995,75887.74200955484,157.24658308323677,SELL,-739.5626639507979,2.156066165977867,154617.5417475376,252.1225546905404,Excel: Sold $740 worth (0.010313 BTC)
2024-04-15,63393.33,250.0,1.0621611614982642,67333.93302404277,126.33254797997569,BUY,371.0074252098429,2.1619186338196705,137051.22138687954,209.50234712123265,"Excel: InvMult=0.484, BS=0, Amount=$371"
2024-04-22,66944.6,250.0,1.0658955926547728,71355.95409203671,137.85318030678906,BUY,349.7764067245378,2.1671434974640054,145078.55458032887,225.06278114663445,"Excel: InvMult=0.399, BS=0, Amount=$350"
2024-04-29,63908.39,250.0,1.0698074421005186,68369.67123466235,126.01544209805738,BUY,367.92817514408017,2.1729006159760518,138866.57999703774,208.60020449244197,"Excel: InvMult=0.472, BS=0, Amount=$368"
2024-05-06,63228.1,250.0,1.073761380302046,67891.8919298758,122.59636698319933,BUY,371.9952411698592,2.1787840007554435,137760.37267816527,203.63184917941416,"Excel: InvMult=0.488, BS=0, Amount=$372"
2024-05-13,62886.94,250.0,1.0777367685146066,67775.56749737196,120.40834958494946,BUY,374.0348422890212,2.1847317355679343,137391.09357075655,200.34193428678591,"Excel: InvMult=0.496, BS=0, Amount=$374"
2024-05-20,71202.2,250.0,1.0812478959797693,76987.22893913073,148.3458998036475,BUY,324.3226439008059,2.1892866881382314,155882.02862615598,238.36484888614865,"Excel: InvMult=0.297, BS=0, Amount=$324"
2024-05-27,69347.82,250.0,1.0848529119701782,75232.18446578376,140.74299029050806,BUY,335.408924600043,2.1941233062842675,152157.66810200628,227.89333538632607,"Excel: InvMult=0.342, BS=0, Amount=$335"
2024-06-03,68833.3,250.0,1.088484874988078,74924.00594551687,137.85398712862496,BUY,338.48494631370016,2.199040765512776,151367.23272477055,223.82791266091849,"Excel: InvMult=0.354, BS=0, Amount=$338"
2024-06-10,69465.94,250.0,1.0920837610032963,75862.62501682932,138.93740162780887,BUY,334.70275246909154,2.2038589937332405,153093.13662713367,225.19170368621064,"Excel: InvMult=0.339, BS=0, Amount=$335"
2024-06-17,66483.88,250.0,1.0958440710213038,72855.96571649185,127.67489286403702,BUY,352.5307889135997,2.209161493962072,146873.62766519515,209.66175067322536,"Excel: InvMult=0.410, BS=0, Amount=$353"
2024-06-24,60258.96,250.0,1.0999928316371523,66284.4240419099,105.53309780437176,BUY,389.74603630102587,2.215629345984427,133511.52013450177,179.19547070422647,"Excel: InvMult=0.559, BS=0, Amount=$390"
2024-07-01,62835.4,250.0,1.103971480615276,69368.48957305311,113.44150637862495,BUY,374.3429705622116,2.221586863093608,139594.2991772321,189.64819378737658,"Excel: InvMult=0.497, BS=0, Amount=$374"
2024-07-08,56691.91,250.0,1.1083812808848383,62836.25182160798,91.86641777590222,BUY,1000.6277159191263,2.2392371365791743,126946.63021560427,158.04752200733583,"Excel: InvMult=2.003, BS=2, Amount=$1001"
2024-07-15,64734.76,250.0,1.1122431937118882,72000.79620657259,118.18423092900785,BUY,362.9877800894373,2.2448444452351333,145319.4663996295,193.23082000063567,"Excel: InvMult=0.452, BS=0, Amount=$363"
2024-07-22,67535.2,250.0,1.1159449670093686,75365.56653597111,126.66335800292063,BUY,346.24554606978023,2.249971335302384,151952.26412391357,204.4873649381417,"Excel: InvMult=0.385, BS=0, Amount=$346"
2024-07-29,66867.17,250.0,1.119683722515247,74870.08181965984,123.4927815512234,BUY,350.2393165459024,2.2552091719948284,150799.45508933743,200.07135818960796,"Excel: InvMult=0.401, BS=0, Amount=$350"
2024-08-05,54343.63,250.0,1.12428407769947,61097.67793339125,81.03015683967779,BUY,425.1104215988713,2.263031807722307,122981.36323709218,142.66423100648998,"Excel: InvMult=0.700, BS=0, Amount=$425"
2024-08-12,59394.16,250.0,1.1284932457388868,67025.90839633477,97.13502469510226,BUY,394.9161824138508,2.269680882015366,134805.78945536178,163.9392186206849,"Excel: InvMult=0.580, BS=0, Amount=$395"
2024-08-19,59411.52,250.0,1.1327011838626715,67295.49903908078,96.48320887322855,BUY,394.8123968720855,2.27632626656153,135240.00351234566,162.75822360762766,"Excel: InvMult=0.579, BS=0, Amount=$395"
2024-08-26,62983.44,250.0,1.1366704811890798,71591.41705174354,107.51135377316969,BUY,373.4579238108903,2.282255728715564,143744.316754213,177.26943387612909,"Excel: InvMult=0.494, BS=0, Amount=$373"
