duration,start_date,end_date,weeks,final_btc_price,optimum_btc,optimum_investment,optimum_value,optimum_profit,optimum_return_pct,simple_btc,simple_investment,simple_value,simple_profit,simple_return_pct,outperformance_pct,outperformance_ratio
1-Year,2016-04-01,2017-03-31,52,1081.74,-11.22657235604413,-13155.885139445107,-12144.232380427178,1011.6527590179285,0.0,19.547757844334537,13000.0,21145.591570530443,8145.591570530443,62.65839669638803,-62.65839669638803,0.0
1-Year,2016-04-08,2017-04-07,52,1191.73,-12.085966137601309,-13386.83258454961,-14403.208425163608,-1016.3758406139987,0.0,19.170272572238524,13000.0,22845.788932513817,9845.788932513817,75.73683794241397,-75.73683794241397,0.0
1-Year,2016-04-15,2017-04-14,52,1174.33,-12.782119693937595,-13509.083407384478,-15010.426620181735,-1501.3432127972574,0.0,18.785963238609213,13000.0,22060.920209995955,9060.920209995955,69.69938623073811,-69.69938623073811,0.0
1-Year,2016-04-22,2017-04-21,52,1247.34,-11.579719925854471,-12175.42303109059,-14443.847852315315,-2268.4248212247257,0.0,18.413856958072643,13000.0,22968.34033808233,9968.34033808233,76.67954106217177,-76.67954106217177,0.0
1-Year,2016-04-29,2017-04-28,52,1347.99,-11.561013261689844,-12524.80867157978,-15584.130266625292,-3059.3215950455124,0.0,18.075440550817074,13000.0,24365.513108095907,11365.513108095907,87.42702390843006,-87.42702390843006,0.0
1-Year,2016-05-06,2017-05-05,52,1529.85,-12.332812623943395,-13262.234429085906,-18867.353392739802,-5605.118963653897,0.0,17.687535231778718,13000.0,27059.27577433667,14059.275774336671,108.14827518720516,-108.14827518720516,0.0
1-Year,2016-05-13,2017-05-12,52,1704.66,-14.859570190933322,-15765.02226886373,-25330.514921676397,-9565.492652812667,0.0,17.296474382280817,13000.0,29484.608020498817,16484.608020498817,126.80467708076013,-126.80467708076013,0.0
1-Year,2016-05-20,2017-05-19,52,1967.55,-17.542175364602734,-18388.11636049776,-34515.10713862411,-16126.99077812635,0.0,16.89122562634688,13000.0,33234.3309811188,20234.3309811188,155.64869985476,-155.64869985476,0.0
1-Year,2016-05-27,2017-05-26,52,2279.42,-14.811116185176763,-16740.6724044794,-33760.754454815615,-17020.082050336216,0.0,16.448682341767363,13000.0,37493.45550347136,24493.455503471363,188.41119618054896,-188.41119618054896,0.0
1-Year,2016-06-03,2017-06-02,52,2479.42,-11.730365767993291,-15775.81303052234,-29084.50349247793,-13308.690461955588,0.0,16.089492595474226,13000.0,39892.609731070705,26892.609731070705,206.86622870054387,-206.86622870054387,0.0
1-Year,2016-06-10,2017-06-09,52,2804.87,-6.843426345961232,-13194.556792640053,-19194.92125499628,-6000.364462356227,0.0,15.755868261639833,13000.0,44193.162211025716,31193.162211025716,239.94740162327471,-239.94740162327471,0.0
1-Year,2016-06-17,2017-06-16,52,2476.36,-5.1730570860841025,-12988.408105275023,-12810.35164569523,178.05645957979323,0.0,15.49470946396231,13000.0,38370.47872817771,25370.47872817771,195.15752867829008,-195.15752867829008,0.0
1-Year,2016-06-24,2017-06-23,52,2685.87,-6.09813116122748,-15120.61059660861,-16378.78754200605,-1258.1769453974393,0.0,15.245227217722581,13000.0,40946.69842726455,27946.69842726455,214.97460328665036,-214.97460328665036,0.0
1-Year,2016-07-01,2017-06-30,52,2452.71,-6.129743677355882,-14941.192146745423,-15034.483614887546,-93.29146814212254,0.0,14.964967299179602,13000.0,36704.7249443708,23704.7249443708,182.34403803362153,-182.34403803362153,0.0
1-Year,2016-07-08,2017-07-07,52,2495.78,-7.808598591511647,-16584.49357162597,-19488.54419272294,-2904.050621096969,0.0,14.6951987843816,13000.0,36675.98322208391,23675.98322208391,182.1229478621839,-182.1229478621839,0.0
1-Year,2016-07-15,2017-07-14,52,2214.83,-7.902742224771326,-16394.505286114687,-17503.230561690274,-1108.7252755755871,0.0,14.418530987421367,13000.0,31934.594986870463,18934.594986870463,145.65073066823433,-145.65073066823433,0.0
1-Year,2016-07-22,2017-07-21,52,2666.14,-9.263026759172142,-17646.83164648649,-24696.526163699215,-7049.694517212723,0.0,14.161055062305284,13000.0,37755.355343814605,24755.355343814605,190.42581033703541,-190.42581033703541,0.0
1-Year,2016-07-29,2017-07-28,52,2793.83,-11.726052543328098,-20357.093509444647,-32760.597377126338,-12403.503867681691,0.0,13.870184418043346,13000.0,38750.93733266204,25750.93733266204,198.08413332816954,-198.08413332816954,0.0
1-Year,2016-08-05,2017-08-04,52,2860.27,-13.23972304637682,-21957.46303498763,-37869.18263786023,-15911.719602872596,0.0,13.54532294867754,13000.0,38743.28087041391,25743.28087041391,198.02523746472238,-198.02523746472238,0.0
1-Year,2016-08-12,2017-08-11,52,3660.52,-15.683223653391156,-25843.006442007932,-57408.75384771139,-31565.74740570346,0.0,13.19645221478351,13000.0,48305.87726125934,35305.87726125934,271.58367124045645,-271.58367124045645,0.0
1-Year,2016-08-19,2017-08-18,52,4108.51,-16.534094467411705,-28326.402984386878,-67930.49246030567,-39604.089475918794,0.0,12.813270089143773,13000.0,52643.44829394808,39643.44829394808,304.9496022611391,-304.9496022611391,0.0
1-Year,2016-08-26,2017-08-25,52,4353.13,-18.349033213464793,-31516.19811886763,-79875.72695252999,-48359.52883366236,0.0,12.448513114079937,13000.0,54189.9958922948,41189.9958922948,316.8461222484215,-316.8461222484215,0.0
1-Year,2016-09-02,2017-09-01,52,4918.17,-18.52761488719443,-32633.548086759212,-91121.95970975303,-58488.41162299382,0.0,12.069620862811664,13000.0,59360.447238854445,46360.447238854445,356.61882491426496,-356.61882491426496,0.0
1-Year,2016-09-09,2017-09-08,52,4345.46,-19.825478718329933,-35228.648044038055,-86150.824751354,-50922.17670731594,0.0,11.715264672804247,13000.0,50908.214025083944,37908.214025083944,291.60164634679955,-291.60164634679955,0.0
1-Year,2016-09-16,2017-09-15,52,3699.22,-20.840825621349243,-36644.36831025698,-77094.79895500754,-40450.430644750566,0.0,11.363230721239182,13000.0,42035.090348622405,29035.090348622405,223.34684883555695,-223.34684883555695,0.0
1-Year,2016-09-23,2017-09-22,52,3619.21,-21.962353224398814,-38196.0232749088,-79486.36841327643,-41290.34513836763,0.0,11.013902094776826,13000.0,39861.62460043724,26861.624600437237,206.6278815418249,-206.6278815418249,0.0
1-Year,2016-09-30,2017-09-29,52,4155.01,-22.80380052224561,-39198.830104048364,-94750.01920793574,-55551.18910388737,0.0,10.66568716783257,13000.0,44316.03683921601,31316.03683921601,240.8925910708924,-240.8925910708924,0.0
1-Year,2016-10-07,2017-10-06,52,4365.92,-23.66831025086052,-40389.2355440649,-103333.94909043697,-62944.71354637208,0.0,10.314571978726226,13000.0,45032.59609336041,32032.596093360407,246.4045853335416,-246.4045853335416,0.0
1-Year,2016-10-14,2017-10-13,52,5614.08,-24.032036821291168,-40732.688603693154,-134917.77727767432,-94185.08867398117,0.0,9.96242843322085,13000.0,55929.87021837651,42929.87021837651,330.2297709105885,-330.2297709105885,0.0
1-Year,2016-10-21,2017-10-20,52,6000.88,-24.98755024518123,-43498.98491458308,-149947.29051530315,-106448.30560072006,0.0,9.614709632309202,13000.0,57696.71873833164,44696.71873833164,343.82091337178184,-343.82091337178184,0.0
1-Year,2016-10-28,2017-10-27,52,5771.95,-23.237884585443567,-42810.47812414807,-134127.907932951,-91317.42980880293,0.0,9.272569434773837,13000.0,53520.80714904285,40520.80714904285,311.6985165310988,-311.6985165310988,0.0
1-Year,2016-11-04,2017-11-03,52,7198.63,-22.29627097821189,-44309.51415276462,-160502.60515188545,-116193.09099912083,0.0,8.955719082968418,13000.0,64468.90806222895,51468.90806222895,395.91467740176114,-395.91467740176114,0.0
1-Year,2016-11-11,2017-11-10,52,6620.57,-21.323078654214083,-46714.950869263295,-141170.9348457301,-94455.98397646681,0.0,8.637491342122642,13000.0,57185.1160549169,44185.1160549169,339.8855081147454,-339.8855081147454,0.0
1-Year,2016-11-18,2017-11-17,52,7729.03,-19.847882129729843,-46669.80476600757,-153404.87641714583,-106735.07165113826,0.0,8.321549829528731,13000.0,64317.50827892245,51317.50827892245,394.7500636840188,-394.7500636840188,0.0
1-Year,2016-11-25,2017-11-24,52,8232.42,-19.01316309974405,-49877.5644286429,-156524.34416559493,-106646.77973695203,0.0,8.012341346643057,13000.0,65960.95914893123,52960.95914893123,407.3919934533172,-407.3919934533172,0.0
1-Year,2016-12-02,2017-12-01,52,10808.96,-17.497548486083623,-51657.22638811288,-189130.30168413842,-137473.07529602555,0.0,7.695604922783789,13000.0,83181.48578617306,70181.48578617306,539.857582970562,-539.857582970562,0.0
1-Year,2016-12-09,2017-12-08,52,16298.49,-15.931845558264568,-53708.68531299316,-259665.02551291947,-205956.34019992632,0.0,7.385076360105434,13000.0,120365.59320441482,107365.59320441482,825.8891784954986,-825.8891784954986,0.0
1-Year,2016-12-16,2017-12-15,52,17702.0,-14.712567372304788,-58511.16435181149,-260441.86762453936,-201930.70327272787,0.0,7.078766237911721,13000.0,125308.31994351328,112308.31994351328,863.9101534116406,-863.9101534116406,0.0
1-Year,2016-12-23,2017-12-22,52,14305.72,-11.699391289281744,-56890.228717736325,-167368.21595490363,-110477.98723716731,0.0,6.775593014598698,13000.0,96929.73650080488,83929.73650080488,645.613357698499,-645.613357698499,0.0
1-Year,2016-12-30,2017-12-29,52,14571.75,-9.008383979033242,-52563.7603055254,-131267.91924647766,-78704.15894095226,0.0,6.516553888427549,13000.0,94957.59412369414,81957.59412369414,630.4430317207242,-630.4430317207242,0.0
1-Year,2017-01-06,2018-01-05,52,16997.23,-9.662997903253173,-60624.205760194585,-164244.1978511119,-103619.99209091732,0.0,6.289319318490852,13000.0,106901.00699983227,93901.00699983227,722.3154384602483,-722.3154384602483,0.0
1-Year,2017-01-13,2018-01-12,52,13789.44,-11.701369702102761,-70065.72135485846,-161355.3354249639,-91289.61407010545,0.0,6.029357156768301,13000.0,83141.45875182709,70141.45875182709,539.5496827063622,-539.5496827063622,0.0
1-Year,2017-01-20,2018-01-19,52,11440.26,-11.046038367998122,-66899.02283625401,-126369.5508998742,-59470.52806362019,0.0,5.74685044152351,13000.0,65745.46323214375,52745.46323214375,405.73433255495195,-405.73433255495195,0.0
1-Year,2017-01-27,2018-01-26,52,11035.55,-11.773897894854617,-69480.85744033114,-129931.43891356286,-60450.58147323172,0.0,5.498134350179967,13000.0,60674.936528128535,47674.936528128535,366.7302809856041,-366.7302809856041,0.0
1-Year,2017-02-03,2018-02-02,52,8786.08,-11.099544215069011,-65078.09546065968,-97521.48343713355,-32443.387976473867,0.0,5.248943423030125,13000.0,46117.63683021652,33117.63683021652,254.7510525401271,-254.7510525401271,0.0
1-Year,2017-02-10,2018-02-09,52,8660.45,-10.870071404771966,-66412.0888780642,-94139.70989745739,-27727.62101939319,0.0,5.041139367043267,13000.0,43658.535431309865,30658.535431309865,235.8348879331528,-235.8348879331528,0.0
1-Year,2017-02-17,2018-02-16,52,10189.32,-10.47621833457159,-62760.64451089042,-106745.54100081699,-43984.89648992656,0.0,4.819192567100906,13000.0,49104.2952078126,36104.2952078126,277.7253477524047,-277.7253477524047,0.0
1-Year,2017-02-24,2018-02-23,52,10159.07,-9.044314722844048,-58176.10834273251,-91881.82637140328,-33705.71802867077,0.0,4.612001728119958,13000.0,46853.64839609162,33853.64839609162,260.41267996993554,-260.41267996993554,0.0
1-Year,2017-03-03,2018-03-02,52,11014.06,-7.707551230016393,-54470.251082179944,-84891.43170047435,-30421.180618294406,0.0,4.426890524207289,13000.0,48758.03784705054,35758.03784705054,275.0618295926964,-275.0618295926964,0.0
1-Year,2017-03-10,2018-03-09,52,9278.14,-7.526118844019788,-57181.67526832359,-69828.38429145375,-12646.709023130163,0.0,4.253583283753999,13000.0,39465.34120832932,26465.341208329322,203.5795477563794,-203.5795477563794,0.0
1-Year,2017-03-17,2018-03-16,52,8376.9,-9.231391819004832,-70004.24208073849,-77330.44612862158,-7326.2040478830895,0.0,4.0792014850720415,13000.0,34171.062920299984,21171.062920299984,162.85433015615374,-162.85433015615374,0.0
1-Year,2017-03-24,2018-03-23,52,8771.75,-9.804270521593581,-71428.2041043218,-86000.6099477885,-14572.405843466695,0.0,3.8675822239444453,13000.0,33925.464372884686,20925.464372884686,160.96511056065142,-160.96511056065142,0.0
1-Year,2017-03-31,2018-03-30,52,6832.15,-9.323701340015946,-66145.18107992903,-63700.92611018994,2444.254969739086,0.0,3.6584659812080305,13000.0,24995.188353510443,11995.188353510443,92.27067964238802,-92.27067964238802,0.0
1-Year,2017-04-07,2018-04-06,52,6610.49,-9.244368318752251,-63397.59834879133,-61109.80432742857,2287.794021362766,0.0,3.4756059101418337,13000.0,22975.45811293349,9975.458112933491,76.73429317641147,-76.73429317641147,0.0
1-Year,2017-04-14,2018-04-13,52,7919.06,-9.879154136007166,-65357.287831830574,-78233.61435228892,-12876.326520458344,0.0,3.306384810449771,13000.0,26183.45969704036,13183.459697040362,101.41122843877201,-101.41122843877201,0.0
1-Year,2017-04-21,2018-04-20,52,8839.5,-9.848353689676056,-63018.79175674808,-87054.5224398915,-24035.730683143418,0.0,3.1277032261999342,13000.0,27647.33266799432,14647.33266799432,112.67178975380246,-112.67178975380246,0.0
1-Year,2017-04-28,2018-04-27,52,8981.33,-9.06781185124814,-55739.112131636524,-81441.01061397044,-25701.89848233392,0.0,2.956848031017308,13000.0,26556.42792641668,13556.42792641668,104.28021481858984,-104.28021481858984,0.0
1-Year,2017-05-05,2018-05-04,52,9696.64,-7.399928158536196,-46707.33120336583,-71754.4393791884,-25047.108175822577,0.0,2.809956528478071,13000.0,27247.136872301602,14247.136872301602,109.59336055616618,-109.59336055616618,0.0
1-Year,2017-05-12,2018-05-11,52,8419.76,-6.688827788125803,-44782.83773690331,-56318.32465735011,-11535.486920446798,0.0,2.6883644998362968,13000.0,22635.383881141657,9635.383881141657,74.11833754724351,-74.11833754724351,0.0
1-Year,2017-05-19,2018-05-18,52,8233.09,-5.0436016917522295,-35546.509802840126,-41524.42665234837,-5977.916849508241,0.0,2.5732597515479445,13000.0,21185.879127871867,8185.879127871867,62.968300983629746,-62.968300983629746,0.0
1-Year,2017-05-26,2018-05-25,52,7425.38,-3.8764451579582486,-30166.339356012526,-28784.07834700002,1382.2610090125054,0.0,2.4827729557968103,13000.0,18435.53265051452,5435.53265051452,41.81178961934246,-41.81178961934246,0.0
1-Year,2017-06-02,2018-06-01,52,7519.84,-2.5298939455834435,-22720.734519272955,-19024.3976877562,3696.3368315167536,0.0,2.408508046234224,13000.0,18111.595146393967,5111.595146393967,39.31996266456898,-39.31996266456898,0.0
1-Year,2017-06-09,2018-06-08,52,7622.6,-2.1032374212918237,-21716.653140066694,-16032.137567539055,5684.515572527638,0.0,2.348802044627208,13000.0,17903.97846537536,4903.9784653753595,37.72291127211815,-37.72291127211815,0.0
1-Year,2017-06-16,2018-06-15,52,6399.67,-1.9284964249611525,-21893.424241644174,-12341.740715931139,9551.683525713035,0.0,2.2915078288572626,13000.0,14664.893907102958,1664.893907102958,12.806876208484294,-12.806876208484294,0.0
1-Year,2017-06-23,2018-06-22,52,6059.58,-2.033570827280307,-23830.791778153896,-12322.585113571202,11508.206664582694,0.0,2.2322615402121464,13000.0,13526.567383838717,526.5673838387174,4.050518337220903,-4.050518337220903,0.0
1-Year,2017-06-30,2018-06-29,52,6220.91,-1.9057817835078128,-21841.391838398475,-11855.696954841587,9985.694883556887,0.0,2.169268352707774,13000.0,13494.823188043318,494.8231880433177,3.8063322157178288,-3.8063322157178288,0.0
1-Year,2017-07-07,2018-07-06,52,6598.46,-2.596971254963583,-26252.373492689356,-17136.010947027004,9116.362545662352,0.0,2.109134094664418,13000.0,13917.036958279377,917.0369582793774,7.054130448302903,-7.054130448302903,0.0
1-Year,2017-07-14,2018-07-13,52,6208.99,-3.106406626411401,-29052.20720442478,-19287.647679322126,9764.559525102653,0.0,2.0388610973998937,13000.0,12659.268165144966,-340.7318348550343,-2.621014114269495,2.621014114269495,0.0
1-Year,2017-07-21,2018-07-20,52,7327.26,-2.107923660447828,-19838.25467357272,-15445.304720252952,4392.949953319767,0.0,1.9632858111581943,13000.0,14385.505592666992,1385.505592666992,10.65773532820763,-10.65773532820763,0.0
1-Year,2017-07-28,2018-07-27,52,8173.77,-2.068723384272207,-18599.741456112682,-16909.269136662635,1690.4723194500475,0.0,1.9049465148138789,13000.0,15570.59467439024,2570.5946743902405,19.773805187617235,-19.773805187617235,0.0
1-Year,2017-08-04,2018-08-03,52,7411.34,-1.5295477935464112,-13228.51426198785,-11335.99874422226,1892.5155177655906,0.0,1.8482064915503944,13000.0,13697.6866990871,697.6866990871004,5.366820762208464,-5.366820762208464,0.0
1-Year,2017-08-11,2018-08-10,52,6135.75,-0.4059195814853998,-5315.601159554174,-2490.621072099042,2824.980087455132,0.0,1.8105909154047104,13000.0,11109.333209194452,-1890.6667908055479,-14.543590698504213,14.543590698504213,0.0
1-Year,2017-08-18,2018-08-17,52,6563.08,-0.2729712594267819,-5572.566432520871,-1791.5322133187237,3781.034219202147,0.0,1.7924123264396716,13000.0,11763.74549140968,-1236.2545085903203,-9.509650066079386,9.509650066079386,0.0
1-Year,2017-08-25,2018-08-24,52,6697.73,0.21997707997448976,-2213.3740278971063,1473.3470878575392,3686.7211157546453,0.0,1.769650614992763,13000.0,11852.642013555478,-1147.3579864445219,-8.825830664957861,8.825830664957861,0.0
1-Year,2017-09-01,2018-08-31,52,7025.14,0.4693791031179889,-1005.4738618782593,3297.4539124783087,4302.927774356568,0.0,1.7491240584236947,13000.0,12287.841387794635,-712.158612205365,-5.478143170810499,5.478143170810499,0.0
1-Year,2017-09-08,2018-09-07,52,6408.65,0.5279973812347343,-1085.294005586211,3383.75041724998,4469.04442283619,0.0,1.7264252018463975,13000.0,11064.054869812915,-1935.945130187085,-14.89188561682373,14.89188561682373,0.0
1-Year,2017-09-15,2018-09-14,52,6494.7,0.3691707932318916,-2059.9935149956677,2397.6535508031666,4457.647065798834,0.0,1.7067903237338602,13000.0,11085.091115554302,-1914.9088844456983,-14.730068341889988,14.730068341889988,0.0
1-Year,2017-09-22,2018-09-21,52,6741.14,0.1737478350992939,-3318.6183787491127,1171.2584811012541,4489.876859850367,0.0,1.6854673705574608,13000.0,11361.971510359721,-1638.028489640279,-12.60021915107907,12.60021915107907,0.0
1-Year,2017-09-29,2018-09-28,52,6623.13,0.45041245905768634,-439.9456583800864,2983.1402699587343,3423.085928338821,0.0,1.6596852067388315,13000.0,10992.310883308157,-2007.689116691843,-15.443762436091102,15.443762436091102,0.0
1-Year,2017-10-06,2018-10-05,52,6585.15,0.6360562323853454,1532.6695315401132,4188.525698692357,2655.856167152244,173.283027586742,1.6407963406967052,13000.0,10804.890022938907,-2195.1099770610926,-16.885461362008407,190.16848894875042,0.0
1-Year,2017-10-13,2018-10-12,52,6191.68,1.0552443643904081,5456.051706222078,6533.735426108802,1077.6837198867242,19.752080403815352,1.6263199356279103,13000.0,10069.65261902862,-2930.3473809713796,-22.541133699779845,42.2932141035952,0.0
1-Year,2017-10-20,2018-10-19,52,6383.08,1.3451384132002993,7324.02354705399,8586.126102530567,1262.1025554765765,17.23236616278007,1.6216916146353129,13000.0,10351.387311546372,-2648.612688453628,-20.3739437573356,37.60630992011567,0.0
1-Year,2017-10-27,2018-10-26,52,6404.11,1.6422537265197923,9347.522885096683,10517.173512542666,1169.6506274459825,12.512947460239191,1.6182477284015744,13000.0,10363.436459933806,-2636.563540066194,-20.281258000509183,32.79420546074837,0.0
1-Year,2017-11-03,2018-11-02,52,6348.17,2.120032011538202,12965.776220199192,13458.32361468647,492.5473944872774,3.7988268972276806,1.6173098330221427,13000.0,10266.957762696176,-2733.0422373038236,-21.02340182541403,24.82222872264171,0.0
1-Year,2017-11-10,2018-11-09,52,6331.38,2.2390108360789416,13521.192273528895,14176.02842733349,654.8361538045938,4.8430355885597365,1.6205646874581876,13000.0,10260.41085087902,-2739.5891491209804,-21.073762685546004,25.91679827410574,0.0
1-Year,2017-11-17,2018-11-16,52,5496.02,2.8309096089848325,18283.75667848457,15558.73582917282,-2725.0208493117498,-14.904053347627519,1.621770725908593,13000.0,8913.284345008145,-4086.7156549918545,-31.436274269168113,16.532220921540592,0.0
1-Year,2017-11-24,2018-11-23,52,4289.89,3.518039788972859,23037.28870484785,15092.00371031678,-7945.284994531072,-34.488802464237494,1.6437086111418715,13000.0,7051.329133851404,-5948.670866148596,-45.759006662681514,11.27020419844402,0.0
1-Year,2017-12-01,2018-11-30,52,3973.33,4.711528962234425,30270.774570191843,18720.459371514906,-11550.315198676937,-38.15665559496694,1.6855790801037638,13000.0,6697.361926348688,-6302.638073651312,-48.481831335779326,10.325175740812384,0.0
1-Year,2017-12-08,2018-12-07,52,3373.0,6.02616068832639,39237.06311765957,20326.240001724913,-18910.823115934658,-48.196326670085035,1.728993525344169,13000.0,5831.895160985882,-7168.104839014118,-55.139267992416286,6.942941322331251,0.0
1-Year,2017-12-15,2018-12-14,52,3198.95,6.913675697903226,44418.78068173053,22116.502873807523,-22302.27780792301,-50.20911755260303,1.7874140739847881,13000.0,5717.848251973638,-7282.151748026362,-56.01655190789509,5.8074343552920595,0.0
1-Year,2017-12-22,2018-12-21,52,3839.09,6.922363623790326,43046.23262004897,26575.576964457203,-16470.655655591767,-38.262711166785095,1.845689441269483,13000.0,7085.76787708326,-5914.23212291674,-45.49409325320569,7.231382086420595,0.0
1-Year,2017-12-29,2018-12-28,52,3881.05,7.146669324828547,43225.82423034804,27736.580983125834,-15489.243247222203,-35.833309191933225,1.8898153670377003,13000.0,7334.467930241667,-5665.532069758333,-43.58101592121795,7.747706729284722,0.0
1-Year,2018-01-05,2019-01-04,52,3827.52,7.751900777082291,46033.71230598238,29670.55526229801,-16363.157043684369,-35.546029689979775,1.939050356402026,13000.0,7421.7540201358825,-5578.2459798641175,-42.909584460493214,7.3635547705134385,0.0
1-Year,2018-01-12,2019-01-11,52,3624.16,7.701093348809634,44664.73952076003,27909.99447102192,-16754.745049738107,-37.51224171351219,1.984797931656647,13000.0,7193.225271992754,-5806.774728007246,-44.66749790774805,7.155256194235861,0.0
1-Year,2018-01-19,2019-01-18,52,3609.43,7.2200224287889885,40469.000537306565,26060.165555143838,-14408.834982162727,-35.60462277510379,2.034580903216614,13000.0,7343.677349497143,-5656.322650502857,-43.51017423463736,7.905551459533569,0.0
1-Year,2018-01-26,2019-01-25,52,3561.35,7.561784079666319,41792.83343478978,26930.159732119646,-14862.673702670138,-35.562732844760745,2.082006647157612,13000.0,7414.754372854762,-5585.245627145238,-42.96342790111722,7.400695056356476,0.0
1-Year,2018-02-02,2019-02-01,52,3445.05,6.614508095538176,34966.40921409185,22787.311114533797,-12179.098099558054,-34.830851589558534,2.1323291217104767,13000.0,7345.980440748678,-5654.019559251322,-43.492458148087096,8.661606558528561,0.0
1-Year,2018-02-09,2019-02-08,52,3612.48,7.2042296380736675,37826.93012699844,26025.13548294836,-11801.794644050082,-31.199451302094204,2.1691142309950955,13000.0,7835.881777185163,-5164.118222814837,-39.7239863293449,8.5245350272507,0.0
1-Year,2018-02-16,2019-02-15,52,3565.01,7.984397867376092,41911.93179869615,28464.458241174445,-13447.473557521702,-32.085072151076666,2.210674388799261,13000.0,7881.076302813253,-5118.923697186747,-39.37633613220574,7.291263981129077,0.0
1-Year,2018-02-23,2019-02-22,52,3948.3,7.786048409918699,39950.59833569854,30741.654936882,-9208.943398816537,-23.050827227755754,2.2528955950841145,13000.0,8895.10767807061,-4104.89232192939,-31.576094784072232,8.525267556316479,0.0
1-Year,2018-03-02,2019-03-01,52,3810.63,8.460141708246757,43440.23962608427,32238.469797696343,-11201.769828387929,-25.78662071113824,2.2940633026490453,13000.0,8741.826442973532,-4258.173557026468,-32.75518120789591,6.968560496757668,0.0
1-Year,2018-03-09,2019-03-08,52,3839.23,7.922047228824297,39442.42422531765,30414.56138231911,-9027.86284299854,-22.888711889072113,2.340001948872575,13000.0,8983.805682170057,-4016.1943178299425,-30.893802444845715,8.005090555773602,0.0
1-Year,2018-03-16,2019-03-15,52,3901.91,7.937436120033233,38991.217489491086,30971.161371118873,-8020.056118372213,-20.56887841610429,2.3775818381869396,13000.0,9277.110350240002,-3722.889649759998,-28.637612690461523,8.068734274357233,0.0
1-Year,2018-03-23,2019-03-22,52,3983.89,7.980446022185141,38762.90835533969,31793.21910332316,-6969.689252016531,-17.98030526534637,2.4112787910725992,13000.0,9606.269462966216,-3393.7305370337835,-26.10561951564449,8.125314250298121,0.0
1-Year,2018-03-30,2019-03-29,52,4089.46,7.745857495136377,37073.88746465314,31676.37439206041,-5397.51307259273,-14.55879984999903,2.444650867222306,13000.0,9997.301935470932,-3002.698064529068,-23.097677419454367,8.538877569455337,0.0
1-Year,2018-04-06,2019-04-05,52,5033.23,7.710989716454982,36598.00798372357,38811.1847705527,2213.1767868291354,6.047260243818226,2.4695150011842135,13000.0,12429.636989410417,-570.3630105895827,-4.387407773766021,10.434668017584247,0.0
1-Year,2018-04-13,2019-04-12,52,5082.86,7.842680881642007,37007.3511203833,39863.248946062886,2855.897825679589,7.717109545045464,2.479723725802555,13000.0,12604.088536932773,-395.9114630672266,-3.0454727928248198,10.762582337870283,0.0
1-Year,2018-04-20,2019-04-19,52,5289.95,8.097291961420323,38144.717275764066,42834.26961131544,4689.552335551372,12.294106944478427,2.4982308195310927,13000.0,13215.516123778503,215.51612377850324,1.6578163367577174,10.63629060772071,7.4158437650112
1-Year,2018-04-27,2019-04-26,52,5150.16,8.174687217226655,38347.43476069398,42100.947118672026,3753.5123579780484,9.788170659658801,2.516673347003895,13000.0,12961.270404805578,-38.72959519442156,-0.297919963034012,10.086090622692813,0.0
1-Year,2018-05-04,2019-05-03,52,5658.43,8.223468596259302,38376.43894761535,46531.92140913152,8155.482461516171,21.251274701773596,2.5381390322962876,13000.0,14361.882044516284,1361.8820445162837,10.476015727048337,10.77525897472526,2.028564604662085
1-Year,2018-05-11,2019-05-10,52,6357.46,7.703421936781182,35391.19656866998,48974.19682620889,13583.000257538915,38.37960163676199,2.5552947179226426,13000.0,16245.183957404484,3245.1839574044843,24.962953518496033,13.416648118265957,1.5374623683181172
1-Year,2018-05-18,2019-05-17,52,7326.92,7.358542534052041,32946.84379466123,53915.45246359658,20968.608668935347,63.64375537645017,2.558518974337436,13000.0,18746.063843452444,5746.063843452444,44.200491103480346,19.443264272969827,1.4398879692863609
1-Year,2018-05-25,2019-05-24,52,7987.1,6.792447829079405,29604.278959154643,54251.96005564012,24647.681096485478,83.25715728625636,2.5600760252832155,13000.0,20447.58322153957,7447.583221539571,57.289101704150546,25.968055582105812,1.453280900025431
1-Year,2018-06-01,2019-05-31,52,8556.22,6.740502608838217,28794.941157857564,57673.22323179373,28878.282073936167,100.28942902026338,2.553273326890675,13000.0,21846.368305008527,8846.368305008527,68.04898696160406,32.240442058659326,1.4737828364270973
1-Year,2018-06-08,2019-06-07,52,8023.95,6.05963663825783,24963.973901985304,48622.221403548916,23658.247501563612,94.76955710037073,2.550467580629312,13000.0,20464.824343590568,7464.824343590568,57.421725719927444,37.34783138044329,1.6504129040392497
1-Year,2018-06-15,2019-06-14,52,8698.0,5.963873003124526,24540.087337432193,51873.767381177124,27333.68004374493,111.38379284433732,2.545244493477465,13000.0,22138.53660426699,9138.536604266988,70.29643541743837,41.08735742689895,1.5844870679844805
1-Year,2018-06-22,2019-06-21,52,10083.49,5.451362462043107,21666.528135486737,54968.75887238705,33302.23073690031,153.70358614288517,2.5347172289979754,13000.0,25558.795831428793,12558.795831428793,96.60612178022149,57.097464362663686,1.5910336043978681
1-Year,2018-06-29,2019-06-28,52,12358.21,5.447215048902069,20709.602879989223,67317.82748949203,46608.22460950281,225.05610020430805,2.5173944199285883,13000.0,31110.488894305676,18110.488894305676,139.31145303312059,85.74464717118747,1.6154888582692633
